Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","44","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","072","Botswana","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","600","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","10841","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","9005","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","66","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","35287","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","5610","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","472","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","2072","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","076","Brésil","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","116","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","127","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","875","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","28","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","122","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","200","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","204","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","25","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","86","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","100","Bulgarie","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","186","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","461","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","57","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","1145","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","55","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","941","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","160","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","971","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","854","Burkina Faso","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","39","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","132","Cabo Verde","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","255","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","3575","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","569","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","116","Cambodge","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","497","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","837","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","485","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","990","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","86","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","257","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","626","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","120","Cameroun","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","3731","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","2794","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","632","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","6501","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","10356","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","691","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","1631","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","206","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","124","Canada","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","51","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","235","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","1872","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","231","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","37","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","1944","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","361","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","469","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","268","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","148","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","152","Chili","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","15238","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","92911","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","6581","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","173921","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","146","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","125499","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","10115","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2515","Seigle et produits","2013","2013","Milliers de tonnes","450","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","118","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","466","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","203","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2517","Millet et produits","2013","2013","Milliers de tonnes","717","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","884","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","1741","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","2500","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","583","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","159","Chine","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","439","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","362","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","S2807","Riz et produits","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","497","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","S2514","Maïs et produits","2013","2013","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","344","Chine - RAS de Hong-Kong","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2511","Blé et produits","2013","2013","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2807","Riz et produits","2013","2013","Milliers de tonnes","33","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2513","Orge et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2514","Maïs et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2515","Seigle et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2516","Avoine","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2517","Millet et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5521","Aliments pour animaux","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","446","Chine - RAS de Macao","5142","Nourriture","S2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","156","Chine, continentale","5521","Aliments pour animaux","S2511","Blé et produits","2013","2013","Milliers de tonnes","15159","I","Valeur imputée"
